alpha3code,image_timestamp,avg_ssm_mm,avg_susm_mm,month,year,platform,country,country_clean,alpha2code,numeric,continet_code,area_km2
GTM,2018-11-09 12:00:00+00:00,12.629019737243652,92.64556121826172,11,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-11-12 12:00:00+00:00,11.989026069641113,85.3682861328125,11,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-11-15 12:00:00+00:00,11.891430854797363,80.68470001220703,11,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-11-18 12:00:00+00:00,11.283769607543945,75.72836303710938,11,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-11-21 12:00:00+00:00,11.144657135009766,73.07476043701172,11,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-11-24 12:00:00+00:00,9.180455207824707,68.19762420654297,11,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-11-27 12:00:00+00:00,9.399186134338379,62.8759880065918,11,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-11-30 12:00:00+00:00,8.583463668823242,59.837684631347656,11,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-12-03 12:00:00+00:00,7.595564842224121,55.548580169677734,12,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-12-06 12:00:00+00:00,7.514603614807129,51.79454040527344,12,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-12-09 12:00:00+00:00,7.005535125732422,49.10736846923828,12,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-12-12 12:00:00+00:00,6.471862316131592,46.288455963134766,12,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-12-15 12:00:00+00:00,6.041118144989014,42.87233352661133,12,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-12-18 12:00:00+00:00,5.698286056518555,40.40230178833008,12,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-12-21 12:00:00+00:00,5.087563514709473,37.575565338134766,12,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-12-24 12:00:00+00:00,4.9828667640686035,34.79230499267578,12,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-12-27 12:00:00+00:00,4.563344478607178,32.83347702026367,12,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2018-12-30 12:00:00+00:00,4.204473972320557,30.509918212890625,12,2018,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-01-02 12:00:00+00:00,4.403080940246582,28.918315887451172,1,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-01-05 12:00:00+00:00,3.8501827716827393,27.407209396362305,1,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-01-08 12:00:00+00:00,4.388644695281982,25.947559356689453,1,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-01-11 12:00:00+00:00,4.145373821258545,26.467676162719727,1,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-01-14 12:00:00+00:00,4.132321357727051,25.718738555908203,1,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-01-17 12:00:00+00:00,4.287642478942871,26.462743759155273,1,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-01-20 12:00:00+00:00,3.6898014545440674,25.528074264526367,1,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-01-23 12:00:00+00:00,3.5114691257476807,24.174083709716797,1,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-01-26 12:00:00+00:00,3.450845241546631,22.901887893676758,1,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-01-29 12:00:00+00:00,3.228733539581299,21.833513259887695,1,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-02-01 12:00:00+00:00,3.0858538150787354,21.010791778564453,2,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-02-04 12:00:00+00:00,2.981090545654297,19.995737075805664,2,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-02-07 12:00:00+00:00,2.885578155517578,19.187389373779297,2,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-02-10 12:00:00+00:00,3.3186936378479004,19.0462703704834,2,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-02-13 12:00:00+00:00,3.1270737648010254,19.31045150756836,2,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-02-16 12:00:00+00:00,2.7920243740081787,18.68892478942871,2,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-02-19 12:00:00+00:00,2.7696540355682373,17.957910537719727,2,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-02-22 12:00:00+00:00,2.768982410430908,17.62617301940918,2,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-02-25 12:00:00+00:00,2.8921194076538086,17.736186981201172,2,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-02-28 12:00:00+00:00,2.831181049346924,17.646968841552734,2,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-03-03 12:00:00+00:00,2.6685822010040283,17.254261016845703,3,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-03-06 12:00:00+00:00,2.7506723403930664,17.049182891845703,3,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-03-09 12:00:00+00:00,2.5880136489868164,16.865468978881836,3,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-03-12 12:00:00+00:00,2.505784034729004,16.308815002441406,3,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-03-15 12:00:00+00:00,2.55206298828125,16.016525268554688,3,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-03-18 12:00:00+00:00,2.5369653701782227,15.911954879760742,3,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-03-21 12:00:00+00:00,2.688739061355591,16.032617568969727,3,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-03-24 12:00:00+00:00,2.5858097076416016,16.249359130859375,3,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-03-27 12:00:00+00:00,2.643277645111084,16.163040161132812,3,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-03-30 12:00:00+00:00,2.53999662399292,16.09193992614746,3,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-04-02 12:00:00+00:00,2.5099408626556396,15.875089645385742,4,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-04-05 12:00:00+00:00,2.944448471069336,16.075836181640625,4,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-04-08 12:00:00+00:00,4.30905294418335,18.135242462158203,4,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-04-11 12:00:00+00:00,2.987776756286621,19.513954162597656,4,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-04-14 12:00:00+00:00,3.4795708656311035,19.147506713867188,4,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-04-17 12:00:00+00:00,3.1001150608062744,18.93641471862793,4,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-04-20 12:00:00+00:00,3.264885902404785,19.21855926513672,4,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-04-23 12:00:00+00:00,2.717470407485962,18.469083786010742,4,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-04-26 12:00:00+00:00,2.647026777267456,17.39142608642578,4,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-04-29 12:00:00+00:00,2.725637435913086,16.792131423950195,4,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-05-02 12:00:00+00:00,5.171861171722412,17.415515899658203,5,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-05-05 12:00:00+00:00,10.358052253723145,30.672426223754883,5,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-05-08 12:00:00+00:00,7.760281085968018,42.27894592285156,5,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-05-11 12:00:00+00:00,8.081591606140137,43.58517837524414,5,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-05-14 12:00:00+00:00,7.464450359344482,42.94028854370117,5,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-05-17 12:00:00+00:00,8.74492073059082,46.02762985229492,5,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-05-20 12:00:00+00:00,7.479016304016113,46.069644927978516,5,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-05-23 12:00:00+00:00,9.955994606018066,52.79939270019531,5,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-05-26 12:00:00+00:00,7.724442005157471,52.22359085083008,5,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-05-29 12:00:00+00:00,12.284201622009277,56.23303985595703,5,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-06-01 12:00:00+00:00,17.819793701171875,85.77355194091797,6,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-06-04 12:00:00+00:00,18.05128288269043,112.27357482910156,6,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-06-07 12:00:00+00:00,14.184249877929688,106.37506866455078,6,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-06-10 12:00:00+00:00,18.746397018432617,108.82373809814453,6,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-06-13 12:00:00+00:00,19.196392059326172,112.62274169921875,6,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-06-16 12:00:00+00:00,17.581716537475586,114.01127624511719,6,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-06-19 12:00:00+00:00,16.41177749633789,109.36949157714844,6,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-06-22 12:00:00+00:00,18.994741439819336,116.49519348144531,6,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-06-25 12:00:00+00:00,15.613028526306152,111.80699920654297,6,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-06-28 12:00:00+00:00,17.692659378051758,109.6577377319336,6,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-07-01 12:00:00+00:00,16.491025924682617,112.1983642578125,7,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-07-04 12:00:00+00:00,12.844154357910156,103.01985931396484,7,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-07-07 12:00:00+00:00,16.321399688720703,99.45399475097656,7,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-07-10 12:00:00+00:00,15.076952934265137,102.37422180175781,7,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-07-13 12:00:00+00:00,12.950639724731445,96.9019546508789,7,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-07-16 12:00:00+00:00,15.43542194366455,94.82012939453125,7,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-07-19 12:00:00+00:00,15.195662498474121,94.85620880126953,7,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-07-22 12:00:00+00:00,14.83851146697998,97.19184875488281,7,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-07-25 12:00:00+00:00,13.737337112426758,94.48795318603516,7,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-07-28 12:00:00+00:00,13.489498138427734,91.04867553710938,7,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-07-31 12:00:00+00:00,13.183968544006348,89.27808380126953,7,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-08-03 12:00:00+00:00,13.977458000183105,86.58177947998047,8,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-08-06 12:00:00+00:00,12.625975608825684,86.7725601196289,8,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-08-09 12:00:00+00:00,15.821815490722656,91.27873229980469,8,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-08-12 12:00:00+00:00,12.404332160949707,91.25072479248047,8,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-08-15 12:00:00+00:00,14.346705436706543,89.21310424804688,8,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-08-18 12:00:00+00:00,15.216121673583984,92.67146301269531,8,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-08-21 12:00:00+00:00,15.185720443725586,93.97278594970703,8,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-08-24 12:00:00+00:00,12.601091384887695,91.68164825439453,8,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-08-27 12:00:00+00:00,12.015110969543457,86.20928192138672,8,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-08-30 12:00:00+00:00,12.961335182189941,81.941650390625,8,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-09-02 12:00:00+00:00,14.141157150268555,84.68101501464844,9,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-09-05 12:00:00+00:00,12.404870986938477,82.49501037597656,9,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-09-08 12:00:00+00:00,14.077921867370605,83.04345703125,9,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-09-11 12:00:00+00:00,15.83437728881836,89.11482238769531,9,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-09-14 12:00:00+00:00,14.9308500289917,92.20335388183594,9,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-09-17 12:00:00+00:00,15.094197273254395,94.35189819335938,9,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-09-20 12:00:00+00:00,13.517064094543457,92.50395965576172,9,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-09-23 12:00:00+00:00,15.711645126342773,91.5546875,9,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-09-26 12:00:00+00:00,19.60331153869629,101.97538757324219,9,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-09-29 12:00:00+00:00,21.459604263305664,118.91040802001953,9,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-10-02 12:00:00+00:00,19.234039306640625,120.47723388671875,10,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-10-05 12:00:00+00:00,21.093584060668945,123.12423706054688,10,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-10-08 12:00:00+00:00,21.48780632019043,128.38125610351562,10,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-10-11 12:00:00+00:00,20.009199142456055,125.99187469482422,10,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-10-14 12:00:00+00:00,21.199663162231445,127.21729278564453,10,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-10-17 12:00:00+00:00,19.0014591217041,127.07530212402344,10,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-10-20 12:00:00+00:00,17.54766082763672,120.28463745117188,10,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-10-23 12:00:00+00:00,21.919252395629883,125.92913055419922,10,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-10-26 12:00:00+00:00,21.44003677368164,128.75323486328125,10,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-10-29 12:00:00+00:00,21.108104705810547,129.34921264648438,10,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-11-01 12:00:00+00:00,20.3929386138916,127.41175842285156,11,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-11-04 12:00:00+00:00,18.714080810546875,123.95922088623047,11,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-11-07 12:00:00+00:00,17.444852828979492,117.68131256103516,11,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-11-10 12:00:00+00:00,15.74572467803955,111.30607604980469,11,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-11-16 12:00:00+00:00,13.994487762451172,97.8046646118164,11,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-11-19 12:00:00+00:00,12.57221508026123,91.05422973632812,11,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-11-22 12:00:00+00:00,11.37208080291748,84.07537078857422,11,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-11-25 12:00:00+00:00,10.239790916442871,76.81990814208984,11,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-11-28 12:00:00+00:00,9.863991737365723,70.58451843261719,11,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-12-01 12:00:00+00:00,8.769447326660156,65.14579772949219,12,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-12-04 12:00:00+00:00,8.011933326721191,59.49494171142578,12,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-12-07 12:00:00+00:00,7.379573345184326,54.35548400878906,12,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-12-10 12:00:00+00:00,7.050211429595947,49.75436019897461,12,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-12-13 12:00:00+00:00,6.568604946136475,46.81703567504883,12,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-12-22 12:00:00+00:00,7.529252052307129,50.26575469970703,12,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-12-28 12:00:00+00:00,5.879985332489014,43.422157287597656,12,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
GTM,2019-12-31 12:00:00+00:00,5.972752094268799,40.26885223388672,12,2019,initative20x20,Guatemala,Guatemala,GT,320,NA,108889.0
MOZ,2017-01-03 12:00:00+00:00,17.620452880859375,98.86347961425781,1,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-01-06 12:00:00+00:00,17.633047103881836,109.3128890991211,1,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-01-09 12:00:00+00:00,20.18891143798828,119.35250854492188,1,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-01-12 12:00:00+00:00,20.479814529418945,129.49240112304688,1,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-01-15 12:00:00+00:00,22.145803451538086,138.98117065429688,1,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-01-18 12:00:00+00:00,21.00255584716797,139.1649169921875,1,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-01-21 12:00:00+00:00,20.59734535217285,137.04385375976562,1,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-01-24 12:00:00+00:00,18.56519317626953,133.83462524414062,1,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-01-27 12:00:00+00:00,19.1269588470459,131.5061492919922,1,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-01-30 12:00:00+00:00,19.65697479248047,133.69607543945312,1,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-02-02 12:00:00+00:00,18.32162094116211,128.9835662841797,2,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-02-05 12:00:00+00:00,19.37749481201172,128.26820373535156,2,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-02-08 12:00:00+00:00,17.384334564208984,124.89260864257812,2,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-02-11 12:00:00+00:00,16.61849594116211,119.9351806640625,2,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-02-14 12:00:00+00:00,17.008785247802734,117.21759796142578,2,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-02-17 12:00:00+00:00,18.893083572387695,127.01759338378906,2,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-02-20 12:00:00+00:00,17.368999481201172,124.46495819091797,2,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-02-23 12:00:00+00:00,17.530099868774414,120.98524475097656,2,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-02-26 12:00:00+00:00,19.564321517944336,125.04487609863281,2,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-03-01 12:00:00+00:00,19.80129623413086,129.0113983154297,3,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-03-04 12:00:00+00:00,19.562490463256836,130.7005615234375,3,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-03-07 12:00:00+00:00,17.429386138916016,128.49546813964844,3,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-03-10 12:00:00+00:00,17.92425537109375,124.81475067138672,3,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-03-13 12:00:00+00:00,14.907404899597168,117.29087829589844,3,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-03-16 12:00:00+00:00,12.747810363769531,104.94059753417969,3,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-03-19 12:00:00+00:00,16.016645431518555,100.70521545410156,3,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-03-22 12:00:00+00:00,16.99490737915039,107.31830596923828,3,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-03-25 12:00:00+00:00,19.227079391479492,119.9649658203125,3,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-03-28 12:00:00+00:00,16.769495010375977,120.86671447753906,3,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-03-31 12:00:00+00:00,15.435281753540039,114.43783569335938,3,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-04-03 12:00:00+00:00,14.319436073303223,106.61689758300781,4,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-04-06 12:00:00+00:00,13.216550827026367,99.62703704833984,4,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-04-09 12:00:00+00:00,12.41586685180664,93.54750061035156,4,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-04-12 12:00:00+00:00,11.745985984802246,88.24825286865234,4,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-04-15 12:00:00+00:00,13.587806701660156,87.64892578125,4,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-04-18 12:00:00+00:00,12.14479923248291,88.61006164550781,4,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-04-21 12:00:00+00:00,10.91001033782959,83.53657531738281,4,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-04-24 12:00:00+00:00,11.776154518127441,79.01699829101562,4,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-04-27 12:00:00+00:00,10.473551750183105,77.48871612548828,4,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-04-30 12:00:00+00:00,10.442943572998047,73.9749984741211,4,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-05-03 12:00:00+00:00,9.467951774597168,70.53997802734375,5,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-05-06 12:00:00+00:00,8.41247844696045,64.53108978271484,5,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-05-09 12:00:00+00:00,7.711692810058594,58.486488342285156,5,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-05-12 12:00:00+00:00,7.309741973876953,53.93239212036133,5,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-05-15 12:00:00+00:00,6.9358086585998535,50.41838455200195,5,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-05-18 12:00:00+00:00,6.494993686676025,47.58489990234375,5,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-05-21 12:00:00+00:00,6.067038059234619,44.58635711669922,5,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-05-24 12:00:00+00:00,5.414947509765625,41.00627517700195,5,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-05-27 12:00:00+00:00,5.189229965209961,37.70635986328125,5,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-05-30 12:00:00+00:00,5.571836471557617,36.962337493896484,5,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-06-02 12:00:00+00:00,5.174044609069824,36.872520446777344,6,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-06-05 12:00:00+00:00,4.806022644042969,34.9083137512207,6,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-06-08 12:00:00+00:00,4.614131450653076,32.67222595214844,6,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
MOZ,2017-06-11 12:00:00+00:00,4.487360954284668,31.425704956054688,6,2017,afr100,Mozambique,Mozambique,MZ,508,AF,799380.0
